职位id,所属公司,公司名称
4940,,天安绿能科技（惠州）有限公司
4941,,山东奥格信息技术有限公司
4942,,江西中大工程造价咨询有限公司
4943,,潍坊海贸散热器有限公司
4944,,河北储翔建设工程有限公司
4945,,南昌欧菲信息产业有限公司
4946,,深圳市启梦人科技有限公司
4947,,深圳市鸿达空间结构设计有限公司
4948,,浙江方安消防有限公司
4949,,北京高德云图科技有限公司
4950,,安徽登王化工有限公司
4951,,"
深圳华为技术有限...
"
4952,,卓越工坊（北京）科技有限公司
4953,,舒华体育股份有限公司
4954,,八环科技集团股份有限公司
4955,,北京今日头条科技有限公司
4956,,河南鑫诚能源有限公司
4957,,青海鼎晟环保建设有限公司
4958,,北京逍遥一下科技有限公司
4959,,湖南宏晟环保技术研究院有限公司
4960,,湖北天瑞塑料模具有限公司
4961,,河南省亚安电力科技有限公司
4962,,上海熔晟信息技术有限公司
4963,,合肥创唯信息技术服务有限公司
4964,,深圳市华诚时代文化传播有限公司
4965,,广东中测标准技术有限公司
4966,,北京琥珀创想科技有限公司
4967,,戎码科技（北京）有限公司
4968,,北京畅聊天下科技股份有限公司
4969,,上海鹰角网络科技有限公司
4970,,北京和园创新科技有限公司
4971,,北京齐乐无穷文化科技有限公司
4972,,"
阿斗加速
"
4973,,福建树叶网络科技有限公司
4974,,江苏威融能源有限公司
4975,,康辉南通新材料科技有限公司
4976,,武汉博爵教育科技有限公司
4977,,苏州市龙德信息技术咨询有限公司
4978,,北京默契破冰科技有限公司
4979,,北京琥珀创想科技有限公司
4980,,上海纯氧互娱科技有限公司
4981,,深圳市启梦人科技有限公司
4982,,深圳市鸿达空间结构设计有限公司
4983,,浙江方安消防有限公司
4984,,上海望豆福网络科技有限公司
4985,,北京分愿帽科技有限公司
4986,,四川厨源不锈钢设备有限公司
4987,,安克创新科技股份有限公司
4988,,重庆图邦建筑工程咨询有限公司
4989,,哈尔滨亚特木材干燥设备制造有限公司
4990,,深圳市波斯圈信息技术服务有限公司
4991,,八环科技集团股份有限公司
4992,,河南品界科技有限公司
4993,,腾讯科技（上海）有限公司
4994,,海南娜歌科技有限公司
4995,,福建德本建设工程有限公司
4996,,珠海横琴国开投资有限公司
4997,,北京太一云技术股份有限公司
4998,,深圳市腾讯计算机系统有限公司
4999,,广州品艺信息科技有限公司
5000,,南宁星瀚网络科技有限公司
5001,,深圳市引客网络科技有限公司
5002,,长沙县星沙谦汐市场营销策划服务部
5003,,今日要点（北京）网络科技有限公司
5004,,山东贝赛信息科技有限公司
5005,,博文德能源集团有限公司
5006,,北京国策智库信息技术研究院
5007,,趣品（北京）电子商务股份有限公司
5008,,武汉云轩科技有限公司
5009,,深圳市图派科技有限公司
5010,,武汉云创未来科技有限公司
5011,,江苏四维智能科技有限公司
5012,,北京鑫盈信息咨询有限公司
5013,,湖南京临轩餐饮管理有限公司
5014,,有米科技股份有限公司
5015,,云南凯易法律咨询服务有限公司
5016,,上海哈啰普惠科技有限公司
5017,,武汉中云康崇科技有限公司
5018,,易虎网科技（集团）有限公司
5019,,北京企课信息技术有限公司
5020,,内蒙古五朵梅文化影视艺术传播有限公司
5021,,深圳摩创科技有限公司
5022,,广州草本世家生物科技有限公司
5023,,"
巨航律所
"
5024,,良策顺为（广东）产业投资有限公司
5025,,贵阳云裳音悦餐饮管理有限责任公司
5026,,衡阳市王中王家居集团有限公司
5027,,鸥铂国际教育控股（辽宁）集团有限公司
5028,,厦门市房加一信息科技有限公司
5029,,四平市潮车时代网络科技有限公司
5030,,北京助银信息咨询有限公司
5031,,哈尔滨双坚科技有限公司
5032,,怒帮（广州）科技有限公司
5033,,睿钦（上海）投资管理有限公司
5034,,深圳福融盛信息咨询有限公司
5035,,广州如火信息科技有限公司
5036,,珠海今日要点网络科技有限公司
5037,,贵州云曼美业服务有限公司
5038,,浙江齐聚科技有限公司北京分公司
5039,,"
牧禾农产品有限公司
"
5040,,北京白龙马云行科技有限公司
5041,,物泊科技有限公司
5042,,北京雪云锐创科技有限公司
5043,,佳木斯小满网络科技有限公司
5044,,麒麟合盛网络技术股份有限公司
5045,,上海序言泽网络科技有限公司
5046,,北京真信网科技集团有限公司
5047,,北京好食科技有限公司
5048,,南京芮志坤远信息科技有限公司
5049,,深圳市来赞达软件科技有限公司
5050,,北京铨能科技有限公司
5051,,上海领大软件有限公司
5052,,杭州抖播掌柜网络科技有限公司
5053,,厦门薪薪动力数字科技有限公司
5054,,上海守安信息科技有限公司
5055,,北京智铖创新科技有限公司
5056,,厦门金玉晟电子商务有限公司
5057,,杭州光云科技股份有限公司
5058,,海南满分教育培训中心有限公司
5059,,杭州阿依舍健康科技有限公司
5060,,麦吉太文（北京）科技有限公司
5061,,北京未来智安科技有限公司
5062,,上海泛微网络科技股份有限公司
5063,,马士兵（北京）教育科技有限公司
5064,,广东联媒互联网有限公司
5065,,深圳高飞易成车生活文化有限公司
5066,,山西鲁班工程项目管理有限公司
5067,,阿里巴巴（中国）有限公司
5068,,徐州领君自动化设备有限公司
5069,,广州市松本电子科技有限公司
5070,,广州聚焦网络技术有限公司
5071,,陕西铧丰凯达石油技术服务有限责任公司
5072,,广东华林工程咨询有限公司
5073,,辽宁省煜达建筑工程有限公司
5074,,山西鑫赫亿家智能科技有限公司
5075,,深圳用友力合普惠信息服务有限公司
5076,,河北方旭环保科技有限公司
5077,,耀华建设管理有限公司衢州分公司
5078,,优三缔科技（上海）有限公司
5079,,苏州苏勃检测技术服务有限公司
5080,,上海韦拿商务信息咨询有限公司
5081,,阿里巴巴（中国）网络技术有限公司
5082,,四川司迈特智能科技有限公司
5083,,新疆炬慧天成网络科技服务有限公司
5084,,青岛弯弓信息技术有限公司
5085,,鞍山市新泰科自动化设备有限公司
5086,,安徽同湃特机器人科技有限公司
5087,,光拓智能科技（大连）有限公司
5088,,摩尔线程智能科技（北京）有限责任公司
5089,,四川众科达科技有限公司
5090,,比亚迪精密制造有限公司上海分公司
5091,,杭州迪普科技股份有限公司
5092,,抚州致晶自动化设备有限公司
5093,,绍兴市众信安医疗器械科技有限公司
5094,,比亚迪汽车工业有限公司
5095,,"
几禾智能科技
"
5096,,中航太克（厦门）电力技术股份有限公司
5097,,江苏风和医疗器材股份有限公司苏州分公司
5098,,上海中车瑞伯德智能系统股份有限公司
5099,,珠海市芯动力科技有限公司
5100,,华为技术有限公司南京研究所
5101,,山东省青东智能科技有限公司
5102,,龙腾视觉（北京）科技有限公司
5103,,深圳晶华显示电子股份有限公司
5104,,鞍山众赢电子科技有限公司
5105,,中易云（北京）物联网科技有限责任公司
5106,,哈尔滨顺茂科技开发有限公司
5107,,成都瑞视恒基通信技术有限公司
5108,,河南君道体育发展有限公司
5109,,华为数字技术（苏州）有限公司
5110,,上海资汇信息科技有限公司
5111,,诺基亚通信系统技术（北京）有限公司
5112,,沈阳慧瑞咨询管理有限公司
5113,,绵阳信元达科技有限公司
5114,,赛力斯集团股份有限公司
5115,,广州轻微信息科技有限公司
5116,,成都大猿人网络科技有限公司
5117,,上海诺之嘉医疗器械有限公司
5118,,四川转捩点科技有限公司
5119,,上海联影医疗科技股份有限公司
5120,,北京小米移动软件有限公司
5121,,上海乾钦物联网科技发展有限公司
5122,,深研人工智能技术（深圳）有限公司
5123,,盐城锦腾网络科技有限公司
5124,,湖南盛鼎科技发展有限责任公司
5125,,广东优翼航空技术有限公司
5126,,中科智杰科技发展（北京）有限公司
5127,,北京九维数安科技有限公司
5128,,苏州镭智传感科技有限公司
5129,,上海嘉罗信息科技有限公司
5130,,富泰华工业（深圳）有限公司
5131,,天健企业咨询有限公司大连分公司
5132,,北京波尔通信技术股份有限公司
5133,,运城市锐创电子科技有限公司
5134,,大连九州创智科技有限公司
5135,,广东花城金价科技有限公司
5136,,浙江祉数科技有限公司杭州分公司
5137,,上海晶诚信息科技有限公司
5138,,吉林省津瑞科技有限公司
5139,,浙江点创信息科技有限公司
5140,,兰州西云图信息技术有限公司
5141,,艾谱仕（天津）企业管理咨询有限公司
5142,,泉州市动壹智能科技有限公司
5143,,北京百微蓝电子技术有限公司
5144,,大连龙田科技有限公司
5145,,成都瑞石软件有限公司
5146,,深圳市小铭工业互联网有限公司
5147,,珠海汇流信息技术有限公司
5148,,浙江毅星科技有限公司
5149,,锐捷网络股份有限公司
5150,,武汉慧因数据科技有限公司
5151,,北京枫桦广告有限公司
5152,,山西云芯科技有限公司
5153,,广州隆积士信息科技有限公司
5154,,杭州飓卓科技有限公司
5155,,栩迅广告（广州）有限公司
5156,,重庆火烈鸟网络科技有限公司
5157,,天津中利特自动化设备科技有限公司
5158,,北京华宇天翔科技发展有限公司
5159,,北京京华天勤科贸有限公司
5160,,曙光信息产业（北京）有限公司
5161,,江苏爱克赛实业有限公司
5162,,上海阿法钛医疗器械有限公司
5163,,北京金盾麟瑞通信科技有限公司
5164,,江苏天诚智能集团有限公司
5165,,浙江迅路信息科技有限公司
5166,,唐山启奥科技股份有限公司
5167,,贵州友道财税管理有限公司
5168,,南宁市迈越软件有限责任公司
5169,,广东智联蔚来科技有限公司
5170,,北京京东尚科信息技术有限公司
5171,,北京木牛领航科技有限公司
5172,,西安实尔通智能科技有限公司
5173,,北京直真科技股份有限公司
5174,,广州澳盾智能科技有限公司
5175,,智森工程技术（集团）有限公司
5176,,昆明外星人互联网技术有限公司
5177,,河北优巴软件科技有限公司
5178,,宁夏博强智能科技有限公司
5179,,山西若恩科技有限公司
5180,,大连医汇科技有限公司
5181,,福建网龙计算机网络信息技术有限公司
5182,,雷博智能机器人（浙江绍兴）有限责任公司
5183,,长沙浩微信息科技有限公司
5184,,连城县苟嘉俊网络工作室
5185,,上海篆言信息科技有限公司
5186,,阿里巴巴（中国）有限公司
5187,,上海拓者软件科技有限公司
5188,,北京致远互联软件股份有限公司
5189,,互联极简网络科技成都有限公司
5190,,苏州视印智能系统有限公司
5191,,长春启璞科技信息咨询有限公司
5192,,南京第三极区块链科技有限公司
5193,,北京畅哲科技有限公司
5194,,内蒙古凌动信息科技有限公司
5195,,重庆乒乓科技有限公司
5196,,以鼎（北京）科技有限公司
5197,,星船股权投资基金管理（上海）有限公司
5198,,大连三月科技有限公司
5199,,长春小闻科技有限公司
5200,,河南元丰科技网络股份有限公司
5201,,亚信科技（中国）有限公司
5202,,广西数知语网络科技有限公司
5203,,星船股权投资基金管理（上海）有限公司
5204,,湖南伊步网络科技有限公司
5205,,招银理财有限责任公司
5206,,湖南金特尔信息技术有限公司
5207,,常州智改数转管理咨询有限公司
5208,,四川博世科技信息产业有限公司
5209,,武汉简讯科技有限公司
5210,,湖南智多星软件有限公司
5211,,南威软件股份有限公司
5212,,宁夏恒力祥自控工程科技服务有限公司
5213,,杭州依萨卡信息科技有限公司
5214,,南京熙岳智能科技有限公司
5215,,长威信息科技发展股份有限公司
5216,,北京嘀嘀无限科技发展有限公司
5217,,OPPO广东移动通信有限公司
5218,,梅特勒－托利多仪器（上海）有限公司
5219,,揭阳市创道科技有限公司
5220,,上海漾淼实业有限公司
5221,,"
伯山羽科技
"
5222,,深圳华象云图科技有限责任公司
5223,,北京智源视界科技有限公司
5224,,广州吉仕移动科技股份有限公司
5225,,重庆滨富科技有限公司
